name,salary,season,team,shoots,height_cm,weight_kg,age,games_played,mins_played,pts,ppm,ppg
Chris Mihm,2212200,2003,Cleveland Cavaliers,Right,213.36,120.31,23,52,809,308,0.38072,5.92308
Chris Mihm,2809494,2004,TOT,Right,213.36,120.31,24,76,1330,482,0.36241,6.34211
Chris Mihm,2809494,2004,Cleveland Cavaliers,Right,213.36,120.31,24,22,391,152,0.38875,6.90909
Chris Mihm,2809494,2004,Boston Celtics,Right,213.36,120.31,24,54,939,330,0.35144,6.11111
Chris Mihm,3371393,2005,Los Angeles Lakers,Right,213.36,120.31,25,75,1870,735,0.39305,9.8
Chris Mihm,3792817,2006,Los Angeles Lakers,Right,213.36,120.31,26,59,1541,604,0.39195,10.23729
Chris Mihm,2500000,2008,Los Angeles Lakers,Right,213.36,120.31,28,23,278,82,0.29496,3.56522
Chris Mihm,2500000,2009,Los Angeles Lakers,Right,213.36,120.31,29,18,105,36,0.34286,2
Chris Mills,4200000,2000,Golden State Warriors,Right,198.12,97.61,30,20,649,322,0.49615,16.1
Chris Mills,4800000,2001,Golden State Warriors,Right,198.12,97.61,31,15,493,180,0.36511,12
Chris Mills,5400000,2002,Golden State Warriors,Right,198.12,97.61,32,66,1237,489,0.39531,7.40909
Chris Mills,6000000,2003,Golden State Warriors,Right,198.12,97.61,33,21,262,101,0.3855,4.80952
Chris Mullin,4079100,2000,Indiana Pacers,Left,198.12,90.8,36,47,582,242,0.41581,5.14894
Chris Mullin,3650000,2001,Golden State Warriors,Left,198.12,90.8,37,20,374,115,0.30749,5.75
Chris Owens,349458,2003,Memphis Grizzlies,Right,200.66,111.23,23,1,6,4,0.66667,4
Chris Paul,3144240,2006,New Orleans Pelicans,Right,182.88,79.45,20,78,2808,1258,0.44801,16.12821
Chris Paul,3380160,2007,New Orleans Pelicans,Right,182.88,79.45,21,64,2353,1104,0.46919,17.25
Chris Paul,3615960,2008,New Orleans Pelicans,Right,182.88,79.45,22,80,3006,1684,0.56021,21.05
Chris Paul,4574189,2009,New Orleans Pelicans,Right,182.88,79.45,23,78,3002,1781,0.59327,22.83333
Chris Paul,13520500,2010,New Orleans Pelicans,Right,182.88,79.45,24,45,1712,841,0.49124,18.68889
Chris Paul,14940153,2011,New Orleans Pelicans,Right,182.88,79.45,25,80,2880,1268,0.44028,15.85
Chris Paul,16359805,2012,Los Angeles Clippers,Right,182.88,79.45,26,60,2181,1189,0.54516,19.81667
Chris Paul,17779458,2013,Los Angeles Clippers,Right,182.88,79.45,27,70,2335,1186,0.50792,16.94286
Chris Paul,18668431,2014,Los Angeles Clippers,Right,182.88,79.45,28,62,2171,1185,0.54583,19.1129
Chris Paul,20068563,2015,Los Angeles Clippers,Right,182.88,79.45,29,82,2857,1564,0.54743,19.07317
Chris Paul,21468696,2016,Los Angeles Clippers,Right,182.88,79.45,30,74,2420,1446,0.59752,19.54054
Chris Porter,316969,2001,Golden State Warriors,Right,200.66,98.972,22,51,1147,440,0.38361,8.62745
Chris Quinn,412718,2007,Miami Heat,Right,187.96,83.99,23,42,408,141,0.34559,3.35714
Chris Quinn,687456,2008,Miami Heat,Right,187.96,83.99,24,60,1340,465,0.34701,7.75
Chris Quinn,972581,2009,Miami Heat,Right,187.96,83.99,25,66,962,339,0.35239,5.13636
Chris Quinn,1055000,2010,Brooklyn Nets,Right,187.96,83.99,26,25,223,56,0.25112,2.24
Chris Quinn,861978,2011,San Antonio Spurs,Right,187.96,83.99,27,41,292,81,0.2774,1.97561
Chris Richard,427163,2008,Minnesota Timberwolves,Right,205.74,122.58,23,52,556,98,0.17626,1.88462
Chris Richard,43319,2010,Chicago Bulls,Right,205.74,122.58,25,18,224,37,0.16518,2.05556
Chris Singleton,1485000,2012,Washington Wizards,Right,203.2,104.42,22,66,1431,306,0.21384,4.63636
Chris Singleton,1596360,2013,Washington Wizards,Right,203.2,104.42,23,57,924,231,0.25,4.05263
Chris Singleton,1618680,2014,Washington Wizards,Right,203.2,104.42,24,25,250,75,0.3,3
Chris Taft,423762,2006,Golden State Warriors,Right,208.28,118.04,20,17,144,47,0.32639,2.76471
Chris Webber,11000000,2000,Sacramento Kings,Right,205.74,111.23,26,75,2880,1834,0.63681,24.45333
Chris Webber,12000000,2001,Sacramento Kings,Right,205.74,111.23,27,70,2836,1898,0.66925,27.11429
Chris Webber,12750000,2002,Sacramento Kings,Right,205.74,111.23,28,54,2071,1322,0.63834,24.48148
Chris Webber,14343750,2003,Sacramento Kings,Right,205.74,111.23,29,67,2622,1542,0.5881,23.01493
Chris Webber,15937500,2004,Sacramento Kings,Right,205.74,111.23,30,23,831,430,0.51745,18.69565
Chris Webber,17531250,2005,TOT,Right,205.74,111.23,31,67,2370,1306,0.55105,19.49254
Chris Webber,17531250,2005,Sacramento Kings,Right,205.74,111.23,31,46,1668,978,0.58633,21.26087
Chris Webber,17531250,2005,Philadelphia 76ers,Right,205.74,111.23,31,21,702,328,0.46724,15.61905
Chris Webber,19125000,2006,Philadelphia 76ers,Right,205.74,111.23,32,75,2893,1518,0.52471,20.24
Chris Webber,17600000,2007,TOT,Right,205.74,111.23,33,61,1821,684,0.37562,11.21311
Chris Webber,17600000,2007,Philadelphia 76ers,Right,205.74,111.23,33,18,544,198,0.36397,11
Chris Webber,17600000,2007,Detroit Pistons,Right,205.74,111.23,33,43,1277,486,0.38058,11.30233
Chris Webber,19000000,2008,Golden State Warriors,Right,205.74,111.23,34,9,126,35,0.27778,3.88889
Chris Whitney,1680000,2000,Washington Wizards,Right,182.88,76.272,28,82,1627,642,0.39459,7.82927
Chris Whitney,2370000,2001,Washington Wizards,Right,182.88,76.272,29,59,1532,558,0.36423,9.45763
Chris Whitney,2700000,2002,Washington Wizards,Right,182.88,76.272,30,82,2171,833,0.38369,10.15854
Chris Whitney,3000000,2003,TOT,Right,182.88,76.272,31,51,1052,355,0.33745,6.96078
Chris Whitney,3000000,2003,Denver Nuggets,Right,182.88,76.272,31,29,762,277,0.36352,9.55172
Chris Whitney,3000000,2003,Orlando Magic,Right,182.88,76.272,31,22,290,78,0.26897,3.54545
Chris Whitney,1070000,2004,Washington Wizards,Right,182.88,76.272,32,16,186,47,0.25269,2.9375
Chris Wilcox,1922520,2003,Los Angeles Clippers,Right,208.28,100.334,20,46,479,171,0.35699,3.71739
Chris Wilcox,2066760,2004,Los Angeles Clippers,Right,208.28,100.334,21,65,1340,559,0.41716,8.6
Chris Wilcox,2210880,2005,Los Angeles Clippers,Right,208.28,100.334,22,54,1005,426,0.42388,7.88889
Chris Wilcox,2812239,2006,TOT,Right,208.28,100.334,23,77,1529,626,0.40942,8.12987
Chris Wilcox,2812239,2006,Los Angeles Clippers,Right,208.28,100.334,23,48,657,218,0.33181,4.54167
Chris Wilcox,2812239,2006,Oklahoma City Thunder,Right,208.28,100.334,23,29,872,408,0.46789,14.06897
Chris Wilcox,6250000,2007,Oklahoma City Thunder,Right,208.28,100.334,24,82,2586,1106,0.42769,13.4878
Chris Wilcox,6500000,2008,Oklahoma City Thunder,Right,208.28,100.334,25,62,1739,828,0.47614,13.35484
Chris Wilcox,6750000,2009,TOT,Right,208.28,100.334,26,62,1049,447,0.42612,7.20968
Chris Wilcox,6750000,2009,Oklahoma City Thunder,Right,208.28,100.334,26,37,719,312,0.43394,8.43243
Chris Wilcox,6750000,2009,New York Knicks,Right,208.28,100.334,26,25,330,135,0.40909,5.4
Chris Wilcox,3000000,2010,Detroit Pistons,Right,208.28,100.334,27,34,441,152,0.34467,4.47059
Chris Wilcox,3000000,2011,Detroit Pistons,Right,208.28,100.334,28,57,995,424,0.42613,7.4386
Chris Wilcox,3000000,2012,Boston Celtics,Right,208.28,100.334,29,28,481,152,0.31601,5.42857
Chris Wilcox,1352181,2013,Boston Celtics,Right,208.28,100.334,30,61,830,259,0.31205,4.2459
Chris Wright,473604,2012,Golden State Warriors,Right,203.2,102.604,23,24,186,70,0.37634,2.91667
Christian Eyenga,1020960,2011,Cleveland Cavaliers,Right,195.58,95.34,21,44,947,303,0.31996,6.88636
Christian Eyenga,1097520,2012,TOT,Right,195.58,95.34,22,7,102,17,0.16667,2.42857
Christian Eyenga,1097520,2012,Cleveland Cavaliers,Right,195.58,95.34,22,6,83,9,0.10843,1.5
Christian Eyenga,1097520,2012,Los Angeles Lakers,Right,195.58,95.34,22,1,19,8,0.42105,8
Christian Laettner,6062500,2000,Detroit Pistons,Right,210.82,106.69,30,82,2443,1002,0.41015,12.21951
Christian Laettner,6625000,2001,TOT,Right,210.82,106.69,31,78,1663,728,0.43776,9.33333
Christian Laettner,6625000,2001,Dallas Mavericks,Right,210.82,106.69,31,53,930,398,0.42796,7.50943
Christian Laettner,6625000,2001,Washington Wizards,Right,210.82,106.69,31,25,733,330,0.4502,13.2
Christian Laettner,4500000,2002,Washington Wizards,Right,210.82,106.69,32,57,1441,404,0.28036,7.08772
Christian Laettner,5062500,2003,Washington Wizards,Right,210.82,106.69,33,76,2215,632,0.28533,8.31579
Christian Laettner,5625000,2004,Washington Wizards,Right,210.82,106.69,34,48,984,284,0.28862,5.91667
Christian Laettner,5500000,2005,Miami Heat,Right,210.82,106.69,35,49,739,260,0.35183,5.30612
Christian Wood,305789,2016,Philadelphia 76ers,Right,210.82,99.88,20,17,145,61,0.42069,3.58824
Chuck Hayes,664209,2007,Houston Rockets,Right,198.12,108.96,23,78,1714,439,0.25613,5.62821
Chuck Hayes,1750000,2008,Houston Rockets,Right,198.12,108.96,24,79,1575,237,0.15048,3
Chuck Hayes,1768000,2009,Houston Rockets,Right,198.12,108.96,25,71,858,91,0.10606,1.28169
Chuck Hayes,2111750,2010,Houston Rockets,Right,198.12,108.96,26,82,1773,358,0.20192,4.36585
Chuck Hayes,1972500,2011,Houston Rockets,Right,198.12,108.96,27,74,2079,582,0.27994,7.86486
Chuck Hayes,5250000,2012,Sacramento Kings,Right,198.12,108.96,28,54,1039,172,0.16554,3.18519
Chuck Hayes,5486250,2013,Sacramento Kings,Right,198.12,108.96,29,74,1209,198,0.16377,2.67568
Chuck Hayes,5722500,2014,TOT,Right,198.12,108.96,30,61,754,132,0.17507,2.16393
Chuck Hayes,5722500,2014,Sacramento Kings,Right,198.12,108.96,30,16,179,33,0.18436,2.0625
Chuck Hayes,5722500,2014,Toronto Raptors,Right,198.12,108.96,30,45,575,99,0.17217,2.2
Chuck Hayes,5958750,2015,Toronto Raptors,Right,198.12,108.96,31,29,255,50,0.19608,1.72414
Chuck Hayes,83583,2016,Houston Rockets,Right,198.12,108.96,32,2,24,4,0.16667,2
Chuck Person,510000,2000,Oklahoma City Thunder,Right,203.2,99.88,35,37,340,102,0.3,2.75676
Chucky Atkins,385000,2000,Orlando Magic,Right,180.34,72.64,25,82,1626,782,0.48093,9.53659
Chucky Atkins,3000000,2001,Detroit Pistons,Right,180.34,72.64,26,81,2363,971,0.41092,11.98765
Chucky Atkins,3300000,2002,Detroit Pistons,Right,180.34,72.64,27,79,2285,957,0.41882,12.11392
Chucky Atkins,3600000,2003,Detroit Pistons,Right,180.34,72.64,28,65,1398,462,0.33047,7.10769
Chucky Atkins,3900000,2004,TOT,Right,180.34,72.64,29,64,1544,538,0.34845,8.40625
Chucky Atkins,3900000,2004,Detroit Pistons,Right,180.34,72.64,29,40,751,249,0.33156,6.225
Chucky Atkins,3900000,2004,Boston Celtics,Right,180.34,72.64,29,24,793,289,0.36444,12.04167
Chucky Atkins,4200000,2005,Los Angeles Lakers,Right,180.34,72.64,30,82,2903,1115,0.38409,13.59756
Chucky Atkins,4500000,2006,TOT,Right,180.34,72.64,31,71,1713,678,0.3958,9.5493
Chucky Atkins,4500000,2006,Washington Wizards,Right,180.34,72.64,31,28,552,187,0.33877,6.67857
Chucky Atkins,4500000,2006,Memphis Grizzlies,Right,180.34,72.64,31,43,1161,491,0.42291,11.4186
Chucky Atkins,3000000,2007,Memphis Grizzlies,Right,180.34,72.64,32,75,2064,988,0.47868,13.17333
Chucky Atkins,3000000,2008,Denver Nuggets,Right,180.34,72.64,33,24,352,113,0.32102,4.70833
Chucky Atkins,3240000,2009,TOT,Right,180.34,72.64,34,33,412,98,0.23786,2.9697
Chucky Atkins,3240000,2009,Denver Nuggets,Right,180.34,72.64,34,14,115,27,0.23478,1.92857
Chucky Atkins,3240000,2009,Oklahoma City Thunder,Right,180.34,72.64,34,19,297,71,0.23906,3.73684
Chucky Atkins,1306455,2010,Detroit Pistons,Right,180.34,72.64,35,40,644,161,0.25,4.025
Chucky Brown,510000,2000,TOT,Right,200.66,97.156,31,63,1096,334,0.30474,5.30159
Chucky Brown,510000,2000,San Antonio Spurs,Right,200.66,97.156,31,30,602,190,0.31561,6.33333
Chucky Brown,510000,2000,Charlotte Hornets,Right,200.66,97.156,31,33,494,144,0.2915,4.36364
Clarence Weatherspoon,1925000,2000,Miami Heat,Right,198.12,108.96,29,78,1615,565,0.34985,7.24359
Clarence Weatherspoon,2100000,2001,Cleveland Cavaliers,Right,198.12,108.96,30,82,2774,924,0.33309,11.26829
Clarence Weatherspoon,4638000,2002,New York Knicks,Right,198.12,108.96,31,56,1728,494,0.28588,8.82143
Clarence Weatherspoon,4991800,2003,New York Knicks,Right,198.12,108.96,32,79,2024,521,0.25741,6.59494
Clarence Weatherspoon,5445600,2004,TOT,Right,198.12,108.96,33,52,868,261,0.30069,5.01923
Clarence Weatherspoon,5445600,2004,New York Knicks,Right,198.12,108.96,33,15,216,54,0.25,3.6
Clarence Weatherspoon,5445600,2004,Houston Rockets,Right,198.12,108.96,33,37,652,207,0.31748,5.59459
Clarence Weatherspoon,5899400,2005,Houston Rockets,Right,198.12,108.96,34,40,525,123,0.23429,3.075
Cleanthony Early,507336,2015,New York Knicks,Right,203.2,95.34,23,39,647,210,0.32457,5.38462
Cleanthony Early,845059,2016,New York Knicks,Right,203.2,95.34,24,17,154,31,0.2013,1.82353
Clifford Robinson,6125000,2000,Phoenix Suns,Right,208.28,102.15,33,80,2839,1478,0.52061,18.475
Clifford Robinson,6890000,2001,Phoenix Suns,Right,208.28,102.15,34,82,2751,1345,0.48891,16.40244
Clifford Robinson,7656250,2002,Detroit Pistons,Right,208.28,102.15,35,80,2855,1166,0.40841,14.575
Clifford Robinson,8421875,2003,Detroit Pistons,Right,208.28,102.15,36,81,2825,992,0.35115,12.24691
Clifford Robinson,4700000,2004,Golden State Warriors,Right,208.28,102.15,37,82,2846,967,0.33978,11.79268
Clifford Robinson,5287500,2005,TOT,Right,208.28,102.15,38,71,1689,533,0.31557,7.50704
Clifford Robinson,5287500,2005,Golden State Warriors,Right,208.28,102.15,38,42,1090,359,0.32936,8.54762
Clifford Robinson,5287500,2005,Brooklyn Nets,Right,208.28,102.15,38,29,599,174,0.29048,6
Clifford Robinson,2500000,2006,Brooklyn Nets,Right,208.28,102.15,39,80,1863,550,0.29522,6.875
Clifford Robinson,1600000,2007,Brooklyn Nets,Right,208.28,102.15,40,50,955,203,0.21257,4.06
Clint Capela,1189200,2015,Houston Rockets,Right,208.28,108.96,20,12,90,32,0.35556,2.66667
Clint Capela,1242720,2016,Houston Rockets,Right,208.28,108.96,21,77,1471,542,0.36846,7.03896
Coby Karl,427163,2008,Los Angeles Lakers,Right,195.58,97.61,24,17,71,30,0.42254,1.76471
Coby Karl,311896,2010,TOT,Right,195.58,97.61,26,7,113,28,0.24779,4
Coby Karl,311896,2010,Cleveland Cavaliers,Right,195.58,97.61,26,3,5,0,0,0
Coby Karl,311896,2010,Golden State Warriors,Right,195.58,97.61,26,4,108,28,0.25926,7
Cody Zeller,3857040,2014,Charlotte Hornets,Right,213.36,108.96,21,82,1416,490,0.34605,5.97561
Cody Zeller,4030560,2015,Charlotte Hornets,Right,213.36,108.96,22,62,1487,472,0.31742,7.6129
Cody Zeller,4204200,2016,Charlotte Hornets,Right,213.36,108.96,23,73,1774,638,0.35964,8.73973
Cole Aldrich,2126520,2011,Oklahoma City Thunder,Right,210.82,111.23,22,18,142,18,0.12676,1
Cole Aldrich,2286000,2012,Oklahoma City Thunder,Right,210.82,111.23,23,26,173,57,0.32948,2.19231
Cole Aldrich,2445480,2013,TOT,Right,210.82,111.23,24,45,388,100,0.25773,2.22222
Cole Aldrich,2445480,2013,Houston Rockets,Right,210.82,111.23,24,30,213,50,0.23474,1.66667
Cole Aldrich,2445480,2013,Sacramento Kings,Right,210.82,111.23,24,15,175,50,0.28571,3.33333
Cole Aldrich,981084,2015,New York Knicks,Right,210.82,111.23,26,61,976,338,0.34631,5.54098
Cole Aldrich,1100600,2016,Los Angeles Clippers,Right,210.82,111.23,27,60,800,328,0.41,5.46667
Corey Benjamin,696000,2000,Chicago Bulls,Right,198.12,90.8,21,48,862,370,0.42923,7.70833
Corey Benjamin,749160,2001,Chicago Bulls,Right,198.12,90.8,22,65,857,307,0.35823,4.72308
Corey Brewer,2535720,2008,Minnesota Timberwolves,Right,205.74,83.99,21,79,1803,459,0.25458,5.81013
Corey Brewer,2725920,2009,Minnesota Timberwolves,Right,205.74,83.99,22,15,307,93,0.30293,6.2
Corey Brewer,2916120,2010,Minnesota Timberwolves,Right,205.74,83.99,23,82,2482,1066,0.42949,13
Corey Brewer,3703472,2011,TOT,Right,205.74,83.99,24,69,1510,552,0.36556,8
Corey Brewer,3703472,2011,Minnesota Timberwolves,Right,205.74,83.99,24,56,1362,483,0.35463,8.625
Corey Brewer,3703472,2011,Dallas Mavericks,Right,205.74,83.99,24,13,148,69,0.46622,5.30769
Corey Brewer,3059000,2012,Denver Nuggets,Right,205.74,83.99,25,59,1287,525,0.40793,8.89831
Corey Brewer,3243000,2013,Denver Nuggets,Right,205.74,83.99,26,82,2003,990,0.49426,12.07317
Corey Brewer,4500000,2014,Minnesota Timberwolves,Right,205.74,83.99,27,81,2609,998,0.38252,12.32099
Corey Brewer,4702500,2015,TOT,Right,205.74,83.99,28,80,2087,917,0.43939,11.4625
Corey Brewer,4702500,2015,Minnesota Timberwolves,Right,205.74,83.99,28,24,680,251,0.36912,10.45833
Corey Brewer,4702500,2015,Houston Rockets,Right,205.74,83.99,28,56,1407,666,0.47335,11.89286
Corey Brewer,8200000,2016,Houston Rockets,Right,205.74,83.99,29,82,1669,590,0.35351,7.19512
Corey Maggette,1259400,2000,Orlando Magic,Right,198.12,98.972,20,77,1370,646,0.47153,8.38961
Corey Maggette,1353960,2001,Los Angeles Clippers,Right,198.12,98.972,21,69,1359,690,0.50773,10
Corey Maggette,1448400,2002,Los Angeles Clippers,Right,198.12,98.972,22,63,1615,717,0.44396,11.38095
Corey Maggette,2069764,2003,Los Angeles Clippers,Right,198.12,98.972,23,64,2006,1073,0.5349,16.76562
Corey Maggette,7000000,2004,Los Angeles Clippers,Right,198.12,98.972,24,73,2628,1508,0.57382,20.65753
Corey Maggette,7000000,2005,Los Angeles Clippers,Right,198.12,98.972,25,66,2436,1464,0.60099,22.18182
Corey Maggette,7000000,2006,Los Angeles Clippers,Right,198.12,98.972,26,32,943,570,0.60445,17.8125
Corey Maggette,7000000,2007,Los Angeles Clippers,Right,198.12,98.972,27,75,2291,1266,0.5526,16.88
Corey Maggette,7000000,2008,Los Angeles Clippers,Right,198.12,98.972,28,70,2502,1547,0.61831,22.1
Corey Maggette,8275862,2009,Golden State Warriors,Right,198.12,98.972,29,51,1588,950,0.59824,18.62745
Corey Maggette,8937931,2010,Golden State Warriors,Right,198.12,98.972,30,70,2081,1387,0.66651,19.81429
Corey Maggette,9600000,2011,Milwaukee Bucks,Right,198.12,98.972,31,67,1401,805,0.57459,12.01493
Corey Maggette,10262069,2012,Charlotte Hornets,Right,198.12,98.972,32,32,881,480,0.54484,15
Corey Maggette,10924138,2013,Detroit Pistons,Right,198.12,98.972,33,18,257,95,0.36965,5.27778
Corie Blount,1100000,2000,Phoenix Suns,Right,205.74,108.96,31,38,446,107,0.23991,2.81579
Corie Blount,1320000,2001,TOT,Right,205.74,108.96,32,68,1305,313,0.23985,4.60294
Corie Blount,1320000,2001,Phoenix Suns,Right,205.74,108.96,32,30,387,54,0.13953,1.8
Corie Blount,1320000,2001,Golden State Warriors,Right,205.74,108.96,32,38,918,259,0.28214,6.81579
Corie Blount,1609235,2002,Philadelphia 76ers,Right,205.74,108.96,33,72,1426,259,0.18163,3.59722
Corie Blount,1400000,2003,Chicago Bulls,Right,205.74,108.96,34,50,836,150,0.17943,3
Corie Blount,1680000,2004,TOT,Right,205.74,108.96,35,62,1050,245,0.23333,3.95161
Corie Blount,1680000,2004,Chicago Bulls,Right,205.74,108.96,35,46,756,207,0.27381,4.5
Corie Blount,1680000,2004,Toronto Raptors,Right,205.74,108.96,35,16,294,38,0.12925,2.375
Corliss Williamson,3560000,2000,Sacramento Kings,Right,200.66,111.23,26,76,1707,785,0.45987,10.32895
Corliss Williamson,3940000,2001,TOT,Right,200.66,111.23,27,69,1686,801,0.47509,11.6087
Corliss Williamson,3940000,2001,Toronto Raptors,Right,200.66,111.23,27,42,886,390,0.44018,9.28571
Corliss Williamson,3940000,2001,Detroit Pistons,Right,200.66,111.23,27,27,800,411,0.51375,15.22222
Corliss Williamson,4000000,2002,Detroit Pistons,Right,200.66,111.23,28,78,1701,1063,0.62493,13.62821
Corliss Williamson,4500000,2003,Detroit Pistons,Right,200.66,111.23,29,82,2061,987,0.47889,12.03659
Corliss Williamson,5000000,2004,Detroit Pistons,Right,200.66,111.23,30,79,1574,752,0.47776,9.51899
Corliss Williamson,5500000,2005,TOT,Right,200.66,111.23,31,72,1527,741,0.48527,10.29167
Corliss Williamson,5500000,2005,Philadelphia 76ers,Right,200.66,111.23,31,48,1056,518,0.49053,10.79167
Corliss Williamson,5500000,2005,Sacramento Kings,Right,200.66,111.23,31,24,471,223,0.47346,9.29167
Corliss Williamson,6000000,2006,Sacramento Kings,Right,200.66,111.23,32,37,362,126,0.34807,3.40541
Corliss Williamson,6500000,2007,Sacramento Kings,Right,200.66,111.23,33,68,1337,620,0.46372,9.11765
Corsley Edwards,319498,2005,New Orleans Pelicans,Right,205.74,124.85,25,10,110,27,0.24545,2.7
Cory Alexander,1980000,2000,Denver Nuggets,Right,185.42,83.99,26,29,329,82,0.24924,2.82759
Cory Alexander,2160000,2001,Orlando Magic,Right,185.42,83.99,27,26,227,52,0.22907,2
Cory Higgins,473604,2012,Charlotte Hornets,Right,195.58,81.72,22,38,423,150,0.35461,3.94737
Cory Higgins,44835,2013,Charlotte Hornets,Right,195.58,81.72,23,6,32,14,0.4375,2.33333
Cory Jefferson,507336,2015,Brooklyn Nets,Right,205.74,98.972,24,50,531,183,0.34463,3.66
Cory Jefferson,421449,2016,Phoenix Suns,Right,205.74,98.972,25,8,50,22,0.44,2.75
Cory Joseph,1028400,2012,San Antonio Spurs,Right,190.5,83.99,20,29,266,58,0.21805,2
Cory Joseph,1105560,2013,San Antonio Spurs,Right,190.5,83.99,21,28,388,126,0.32474,4.5
Cory Joseph,1120920,2014,San Antonio Spurs,Right,190.5,83.99,22,68,936,343,0.36645,5.04412
Cory Joseph,2023261,2015,San Antonio Spurs,Right,190.5,83.99,23,79,1444,535,0.3705,6.77215
Cory Joseph,7000000,2016,Toronto Raptors,Right,190.5,83.99,24,80,2046,677,0.33089,8.4625
Courtney Alexander,1319400,2001,TOT,Right,195.58,93.07,23,65,1382,618,0.44718,9.50769
Courtney Alexander,1319400,2001,Dallas Mavericks,Right,195.58,93.07,23,38,472,160,0.33898,4.21053
Courtney Alexander,1319400,2001,Washington Wizards,Right,195.58,93.07,23,27,910,458,0.5033,16.96296
Courtney Alexander,1418400,2002,Washington Wizards,Right,195.58,93.07,24,56,1325,549,0.41434,9.80357
